"PROJECT_ID","SAMPLE_ID","MATRIX","COLLECT_DATE","LAB_SAMPLE_ID","SAMPLE_TYPE","LOCATION","REC_DATE","RUN_DATE_TIME","ANL_BATCH","PRP_BATCH","EXTRACTION_CODE","EXTRACTED_DATE","ANALYTE","DISSOLVED","CAS_NUMBER","ANALYTE_FLAG","ANALYTICAL_METHOD",RESULT,"RESULTFLAG","TEXT_RESULT",MDL,REPDL,"UNITS",ANALYTICAL_CUT,INITIAL_WT_VOL,FINAL_VOL,PCT_SOLIDS,TDF,AMOUNT_SPIKED,PERCENT_RECOVERED,REC_LIMIT_LOW,REC_LIMIT_HIGH,INITIAL_CONC,SAMPLE_RPD,RPD_LIMIT_LOW,RPD_LIMIT_HIGH,REP_SIG_DIGS,"ALLOWABLE_LIMIT","ANALYSIS_GROUP",METHOD_ORDER,ANALYTE_ORDER,"ANALYST",LOQ,LOD,DL
"","LCSD for HBN 1798080 [WXX/1297","1","","1526065","LCSD","","08/19/2019 09:26","08/15/2019 11:46","WDA4629","WXX12974","SM21 4500P-B,E","08/14/2019 21:30","Total Phosphorus","T","Total Phosph.","N","SM21 4500P-B,E",0.17,"=","",,0.01,"mg/L",1,25,25,,,0.2,85,75,125,,10.5,0,25,3,"","Waters Department",20,266,"DMM",0.02,0.01,0.005
"","LLQC for HBN 1797384 [MXX/3263","1","","1523173","LLQC","","08/05/2019 09:11","08/05/2019 20:22","MMS10582","MXX32633","E200.2","08/05/2019 10:22","Arsenic",".","7440-38-2","N","EP200.8",4.96,"J","",,2.5,"ug/L",1,20,50,,,5,99.3,,,,,,,3,"(<10)","Metals by ICP/MS (Provisional Cert)",15,3,"DSH",5,2.5,1.5
"","LLQC for HBN 1797384 [MXX/3263","1","","1523173","LLQC","","08/05/2019 09:11","08/05/2019 20:22","MMS10582","MXX32633","E200.2","08/05/2019 10:22","Cadmium",".","7440-43-9","N","EP200.8",0.54,"=","",,0.25,"ug/L",1,20,50,,,0.5,108,,,,,,,3,"(<5)","Metals by ICP/MS (Provisional Cert)",15,7,"DSH",0.5,0.25,0.15
"","LLQC for HBN 1797384 [MXX/3263","1","","1523173","LLQC","","08/05/2019 09:11","08/05/2019 20:22","MMS10582","MXX32633","E200.2","08/05/2019 10:22","Chromium",".","7440-47-3","N","EP200.8",1.08,"J","",,1,"ug/L",1,20,50,,,2,53.9,,,,,,,3,"(<100)","Metals by ICP/MS (Provisional Cert)",15,9,"DSH",2,1,0.8
"","LLQC for HBN 1797384 [MXX/3263","1","","1523173","LLQC","","08/05/2019 09:11","08/05/2019 20:22","MMS10582","MXX32633","E200.2","08/05/2019 10:22","Copper",".","7440-50-8","N","EP200.8",1.61,"=","",,0.5,"ug/L",1,20,50,,,1,161,,,,,,,3,"(<1000)","Metals by ICP/MS (Provisional Cert)",15,11,"DSH",1,0.5,0.31
"","LLQC for HBN 1797384 [MXX/3263","1","","1523173","LLQC","","08/05/2019 09:11","08/05/2019 20:22","MMS10582","MXX32633","E200.2","08/05/2019 10:22","Lead",".","7439-92-1","N","EP200.8",0.481,"=","",,0.1,"ug/L",1,20,50,,,0.2,240,,,,,,,3,"(<15)","Metals by ICP/MS (Provisional Cert)",15,13,"DSH",0.2,0.1,0.07
"","LLQC for HBN 1797384 [MXX/3263","1","","1523173","LLQC","","08/05/2019 09:11","08/05/2019 20:22","MMS10582","MXX32633","E200.2","08/05/2019 10:22","Zinc",".","7440-66-6","N","EP200.8",7.98,"J","",,5,"ug/L",1,20,50,,,5,160,,,,,,,3,"(<5000)","Metals by ICP/MS (Provisional Cert)",15,32,"DSH",10,5,3.1
"","LLQC for HBN 1797709 [WFI/2832","1","","1524591","LLQC","","08/09/2019 17:24","08/09/2019 14:10","WFI2832","","","","",".","Nitrate","N","SM21 4500NO3-F",0,"U","",,0.05,"mg/L",1,5,5,,,0.025,0,,,,,,,3,"","Waters Department",20,9,"EWW",0.1,0.05,0.025
"","LLQC for HBN 1797709 [WFI/2832","1","","1524591","LLQC","","08/09/2019 17:24","08/09/2019 14:10","WFI2832","","","","",".","Nitrite","N","SM21 4500NO3-F",0,"U","",,0.05,"mg/L",1,5,5,,,0.025,0,,,,,,,3,"","Waters Department",20,10,"EWW",0.1,0.05,0.025
"","LLQC for HBN 1797709 [WFI/2832","1","","1524591","LLQC","","08/09/2019 17:24","08/09/2019 14:10","WFI2832","","","","Total Nitrate/Nitrite-N",".","Nitrate+Nitrite","N","SM21 4500NO3-F",0.0286,"J","",,0.05,"mg/L",1,5,5,,,0.05,57.2,,,,,,,3,"","Waters Department",20,11,"EWW",0.1,0.05,0.025
"","MB for HBN 1797384 [MXX/32633]","1","","1523171","MB","","08/05/2019 09:10","08/06/2019 12:42","MMS10583","MXX32633","E200.2","08/05/2019 10:22","Arsenic",".","7440-38-2","N","EP200.8",0,"U","",,2.5,"ug/L",1,20,50,,,,,,,,,,,3,"(<10)","Metals by ICP/MS (Provisional Cert)",15,3,"DSH",5,2.5,1.5
"","MB for HBN 1797384 [MXX/32633]","1","","1523171","MB","","08/05/2019 09:10","08/06/2019 12:42","MMS10583","MXX32633","E200.2","08/05/2019 10:22","Cadmium",".","7440-43-9","N","EP200.8",0,"U","",,0.25,"ug/L",1,20,50,,,,,,,,,,,3,"(<5)","Metals by ICP/MS (Provisional Cert)",15,7,"DSH",0.5,0.25,0.15
"","MB for HBN 1797384 [MXX/32633]","1","","1523171","MB","","08/05/2019 09:10","08/06/2019 12:42","MMS10583","MXX32633","E200.2","08/05/2019 10:22","Chromium",".","7440-47-3","N","EP200.8",0,"U","",,1,"ug/L",1,20,50,,,,,,,,,,,3,"(<100)","Metals by ICP/MS (Provisional Cert)",15,9,"DSH",2,1,0.8
"","MB for HBN 1797384 [MXX/32633]","1","","1523171","MB","","08/05/2019 09:10","08/06/2019 12:42","MMS10583","MXX32633","E200.2","08/05/2019 10:22","Copper",".","7440-50-8","N","EP200.8",0,"U","",,0.5,"ug/L",1,20,50,,,,,,,,,,,3,"(<1000)","Metals by ICP/MS (Provisional Cert)",15,11,"DSH",1,0.5,0.31
"","MB for HBN 1797384 [MXX/32633]","1","","1523171","MB","","08/05/2019 09:10","08/06/2019 12:42","MMS10583","MXX32633","E200.2","08/05/2019 10:22","Lead",".","7439-92-1","N","EP200.8",0,"U","",,0.1,"ug/L",1,20,50,,,,,,,,,,,3,"(<15)","Metals by ICP/MS (Provisional Cert)",15,13,"DSH",0.2,0.1,0.07
"","MB for HBN 1797384 [MXX/32633]","1","","1523171","MB","","08/05/2019 09:10","08/06/2019 12:42","MMS10583","MXX32633","E200.2","08/05/2019 10:22","Zinc",".","7440-66-6","N","EP200.8",0,"U","",,5,"ug/L",1,20,50,,,,,,,,,,,3,"(<5000)","Metals by ICP/MS (Provisional Cert)",15,32,"DSH",10,5,3.1
"","MB for HBN 1797709 (WFI/2832)","1","","1524804","MB","","08/12/2019 11:45","08/09/2019 14:28","WFI2832","","","","",".","Nitrate","N","SM21 4500NO3-F",0,"U","",,0.1,"mg/L",2,5,5,,,,,,,,,,,3,"","Waters Department",20,9,"EWW",0.2,0.1,0.05
"","MB for HBN 1797709 (WFI/2832)","1","","1524804","MB","","08/12/2019 11:45","08/09/2019 14:28","WFI2832","","","","",".","Nitrite","N","SM21 4500NO3-F",0,"U","",,0.1,"mg/L",2,5,5,,,,,,,,,,,3,"","Waters Department",20,10,"EWW",0.2,0.1,0.05
"","MB for HBN 1797709 (WFI/2832)","1","","1524804","MB","","08/12/2019 11:45","08/09/2019 14:28","WFI2832","","","","Total Nitrate/Nitrite-N",".","Nitrate+Nitrite","N","SM21 4500NO3-F",0,"U","",,0.1,"mg/L",2,5,5,,,,,,,,,,,3,"","Waters Department",20,11,"EWW",0.2,0.1,0.05
"","MB for HBN 1797709 (WFI/2832)","1","","1524806","MB","","08/12/2019 11:45","08/09/2019 15:34","WFI2832","","","","",".","Nitrate","N","SM21 4500NO3-F",0,"U","",,0.1,"mg/L",2,5,5,,,,,,,,,,,3,"","Waters Department",20,9,"EWW",0.2,0.1,0.05
"","MB for HBN 1797709 (WFI/2832)","1","","1524806","MB","","08/12/2019 11:45","08/09/2019 15:34","WFI2832","","","","",".","Nitrite","N","SM21 4500NO3-F",0,"U","",,0.1,"mg/L",2,5,5,,,,,,,,,,,3,"","Waters Department",20,10,"EWW",0.2,0.1,0.05
"","MB for HBN 1797709 (WFI/2832)","1","","1524806","MB","","08/12/2019 11:45","08/09/2019 15:34","WFI2832","","","","Total Nitrate/Nitrite-N",".","Nitrate+Nitrite","N","SM21 4500NO3-F",0,"U","",,0.1,"mg/L",2,5,5,,,,,,,,,,,3,"","Waters Department",20,11,"EWW",0.2,0.1,0.05
"","MB for HBN 1797709 (WFI/2832)","1","","1524808","MB","","08/12/2019 11:45","08/09/2019 16:20","WFI2832","","","","",".","Nitrate","N","SM21 4500NO3-F",0,"U","",,0.1,"mg/L",2,5,5,,,,,,,,,,,3,"","Waters Department",20,9,"EWW",0.2,0.1,0.05
"","MB for HBN 1797709 (WFI/2832)","1","","1524808","MB","","08/12/2019 11:45","08/09/2019 16:20","WFI2832","","","","",".","Nitrite","N","SM21 4500NO3-F",0,"U","",,0.1,"mg/L",2,5,5,,,,,,,,,,,3,"","Waters Department",20,10,"EWW",0.2,0.1,0.05
"","MB for HBN 1797709 (WFI/2832)","1","","1524808","MB","","08/12/2019 11:45","08/09/2019 16:20","WFI2832","","","","Total Nitrate/Nitrite-N",".","Nitrate+Nitrite","N","SM21 4500NO3-F",0,"U","",,0.1,"mg/L",2,5,5,,,,,,,,,,,3,"","Waters Department",20,11,"EWW",0.2,0.1,0.05
"","MB for HBN 1798080 [WXX/12974]","1","","1526063","MB","","08/19/2019 09:26","08/15/2019 11:44","WDA4629","WXX12974","SM21 4500P-B,E","08/14/2019 21:30","Total Phosphorus","T","Total Phosph.","N","SM21 4500P-B,E",0,"U","",,0.01,"mg/L",1,25,25,,,,,,,,,,,3,"","Waters Department",20,266,"DMM",0.02,0.01,0.005
"","QCS for HBN 1797452 [MMS/10582","1","","1523463","QCS","","08/05/2019 17:00","08/05/2019 12:20","MMS10582","","","","Arsenic",".","7440-38-2","N","EP200.8",133,"=","",,1,"ug/L",1,100,100,,,125,107,90,110,,,,,3,"","Metals by ICP/MS (Provisional Cert)",15,3,"DSH",2,1,0.6
"","QCS for HBN 1797452 [MMS/10582","1","","1523463","QCS","","08/05/2019 17:00","08/05/2019 12:20","MMS10582","","","","Cadmium",".","7440-43-9","N","EP200.8",61.8,"=","",,0.1,"ug/L",1,100,100,,,62.5,98.8,90,110,,,,,3,"","Metals by ICP/MS (Provisional Cert)",15,7,"DSH",0.2,0.1,0.06
"","QCS for HBN 1797452 [MMS/10582","1","","1523463","QCS","","08/05/2019 17:00","08/05/2019 12:20","MMS10582","","","","Chromium",".","7440-47-3","N","EP200.8",119,"=","",,0.4,"ug/L",1,100,100,,,125,95.2,90,110,,,,,3,"","Metals by ICP/MS (Provisional Cert)",15,9,"DSH",0.8,0.4,0.32
"","QCS for HBN 1797452 [MMS/10582","1","","1523463","QCS","","08/05/2019 17:00","08/05/2019 12:20","MMS10582","","","","Copper",".","7440-50-8","N","EP200.8",126,"=","",,0.2,"ug/L",1,100,100,,,125,100,90,110,,,,,3,"","Metals by ICP/MS (Provisional Cert)",15,11,"DSH",0.4,0.2,0.124
"","QCS for HBN 1797452 [MMS/10582","1","","1523463","QCS","","08/05/2019 17:00","08/05/2019 12:20","MMS10582","","","","Lead",".","7439-92-1","N","EP200.8",25.7,"=","",,0.04,"ug/L",1,100,100,,,25,103,90,110,,,,,3,"","Metals by ICP/MS (Provisional Cert)",15,13,"DSH",0.08,0.04,0.028
"","QCS for HBN 1797452 [MMS/10582","1","","1523463","QCS","","08/05/2019 17:00","08/05/2019 12:20","MMS10582","","","","Zinc",".","7440-66-6","N","EP200.8",125,"=","",,2,"ug/L",1,100,100,,,125,99.8,90,110,,,,,3,"","Metals by ICP/MS (Provisional Cert)",15,32,"DSH",4,2,1.24
"","QCS for HBN 1797533 [MMS/10583","1","","1523832","QCS","","08/06/2019 19:22","08/06/2019 12:31","MMS10583","","","","Arsenic",".","7440-38-2","N","EP200.8",134,"=","",,1,"ug/L",1,100,100,,,125,107,90,110,,,,,3,"","Metals by ICP/MS (Provisional Cert)",15,3,"DSH",2,1,0.6
"","QCS for HBN 1797533 [MMS/10583","1","","1523832","QCS","","08/06/2019 19:22","08/06/2019 12:31","MMS10583","","","","Cadmium",".","7440-43-9","N","EP200.8",62.5,"=","",,0.1,"ug/L",1,100,100,,,62.5,99.9,90,110,,,,,3,"","Metals by ICP/MS (Provisional Cert)",15,7,"DSH",0.2,0.1,0.06
"","QCS for HBN 1797533 [MMS/10583","1","","1523832","QCS","","08/06/2019 19:22","08/06/2019 12:31","MMS10583","","","","Chromium",".","7440-47-3","N","EP200.8",121,"=","",,0.4,"ug/L",1,100,100,,,125,96.5,90,110,,,,,3,"","Metals by ICP/MS (Provisional Cert)",15,9,"DSH",0.8,0.4,0.32
"","QCS for HBN 1797533 [MMS/10583","1","","1523832","QCS","","08/06/2019 19:22","08/06/2019 12:31","MMS10583","","","","Copper",".","7440-50-8","N","EP200.8",127,"=","",,0.2,"ug/L",1,100,100,,,125,102,90,110,,,,,3,"","Metals by ICP/MS (Provisional Cert)",15,11,"DSH",0.4,0.2,0.124
"","QCS for HBN 1797533 [MMS/10583","1","","1523832","QCS","","08/06/2019 19:22","08/06/2019 12:31","MMS10583","","","","Lead",".","7439-92-1","N","EP200.8",25.3,"=","",,0.04,"ug/L",1,100,100,,,25,101,90,110,,,,,3,"","Metals by ICP/MS (Provisional Cert)",15,13,"DSH",0.08,0.04,0.028
"","QCS for HBN 1797533 [MMS/10583","1","","1523832","QCS","","08/06/2019 19:22","08/06/2019 12:31","MMS10583","","","","Zinc",".","7440-66-6","N","EP200.8",129,"=","",,2,"ug/L",1,100,100,,,125,103,90,110,,,,,3,"","Metals by ICP/MS (Provisional Cert)",15,32,"DSH",4,2,1.24
"","QCS for HBN 1797709 (WFI/2832)","1","","1524780","QCS","","08/12/2019 11:41","08/09/2019 14:29","WFI2832","","","","",".","Nitrate","N","SM21 4500NO3-F",0.229,"=","",,0.05,"mg/L",1,5,5,,,0.25,91.6,70,130,,,,,3,"","Waters Department",20,9,"EWW",0.1,0.05,0.025
"","QCS for HBN 1797709 (WFI/2832)","1","","1524780","QCS","","08/12/2019 11:41","08/09/2019 14:29","WFI2832","","","","",".","Nitrite","N","SM21 4500NO3-F",0.267,"=","",,0.05,"mg/L",1,5,5,,,0.25,107,90,110,,,,,3,"","Waters Department",20,10,"EWW",0.1,0.05,0.025
"","QCS for HBN 1797709 (WFI/2832)","1","","1524780","QCS","","08/12/2019 11:41","08/09/2019 14:29","WFI2832","","","","Total Nitrate/Nitrite-N",".","Nitrate+Nitrite","N","SM21 4500NO3-F",0.496,"=","",,0.05,"mg/L",1,5,5,,,0.5,99.2,90,110,,,,,3,"","Waters Department",20,11,"EWW",0.1,0.05,0.025
"","QCS for HBN 1798083 [WDA/4629]","1","","1526071","QCS","","08/19/2019 09:29","08/15/2019 11:25","WDA4629","","","","Total Phosphorus","T","Total Phosph.","N","SM21 4500P-B,E",0.392,"=","",,0.01,"mg/L",1,10,10,,,0.4,98.1,90,110,,,,,3,"","Waters Department",20,266,"DMM",0.02,0.01,0.005
"Kenai River Water Quality","KWF-Slikok Creek","1","07/30/2019 09:00","1194284001","PS","","07/31/2019 16:40","08/05/2019 20:40","MMS10582","MXX32633","E200.2","08/05/2019 10:22","Arsenic","F","7440-38-2","N","EP200.8",3.43,"J","",,2.5,"ug/L",1,20,50,,,,,,,,,,,3,"","Diss. Metals ICP/MS (Provisional Cert)",17,3,"DSH",5,2.5,1.5
"Kenai River Water Quality","KWF-Slikok Creek","1","07/30/2019 09:00","1194284001","PS","","07/31/2019 16:40","08/05/2019 20:40","MMS10582","MXX32633","E200.2","08/05/2019 10:22","Cadmium","F","7440-43-9","N","EP200.8",0,"U","",,0.25,"ug/L",1,20,50,,,,,,,,,,,3,"","Diss. Metals ICP/MS (Provisional Cert)",17,7,"DSH",0.5,0.25,0.15
"Kenai River Water Quality","KWF-Slikok Creek","1","07/30/2019 09:00","1194284001","PS","","07/31/2019 16:40","08/05/2019 20:40","MMS10582","MXX32633","E200.2","08/05/2019 10:22","Chromium","F","7440-47-3","N","EP200.8",0,"U","",,1,"ug/L",1,20,50,,,,,,,,,,,3,"","Diss. Metals ICP/MS (Provisional Cert)",17,10,"DSH",2,1,0.8
"Kenai River Water Quality","KWF-Slikok Creek","1","07/30/2019 09:00","1194284001","PS","","07/31/2019 16:40","08/05/2019 20:40","MMS10582","MXX32633","E200.2","08/05/2019 10:22","Copper","F","7440-50-8","N","EP200.8",0.684,"J","",,0.5,"ug/L",1,20,50,,,,,,,,,,,3,"","Diss. Metals ICP/MS (Provisional Cert)",17,42,"DSH",1,0.5,0.31
"Kenai River Water Quality","KWF-Slikok Creek","1","07/30/2019 09:00","1194284001","PS","","07/31/2019 16:40","08/05/2019 20:40","MMS10582","MXX32633","E200.2","08/05/2019 10:22","Lead","F","7439-92-1","N","EP200.8",0,"U","",,0.1,"ug/L",1,20,50,,,,,,,,,,,3,"","Diss. Metals ICP/MS (Provisional Cert)",17,13,"DSH",0.2,0.1,0.07
"Kenai River Water Quality","KWF-Slikok Creek","1","07/30/2019 09:00","1194284001","PS","","07/31/2019 16:40","08/05/2019 20:40","MMS10582","MXX32633","E200.2","08/05/2019 10:22","Zinc","F","7440-66-6","N","EP200.8",4.01,"J","",,5,"ug/L",1,20,50,,,,,,,,,,,3,"","Diss. Metals ICP/MS (Provisional Cert)",17,32,"DSH",10,5,3.1
"Kenai River Water Quality","KWF-Slikok Creek","1","07/30/2019 09:00","1194284001","PS","","07/31/2019 16:40","08/09/2019 14:57","WFI2832","","","","Total Nitrate/Nitrite-N",".","Nitrate+Nitrite","N","SM21 4500NO3-F",0.478,"=","",,0.1,"mg/L",2,5,5,,,,,,,,,,,3,"","Waters Department",20,11,"EWW",0.2,0.1,0.05
"Kenai River Water Quality","KWF-Slikok Creek","1","07/30/2019 09:00","1194284001","PS","","07/31/2019 16:40","08/15/2019 11:47","WDA4629","WXX12974","SM21 4500P-B,E","08/14/2019 21:30","Total Phosphorus","T","Total Phosph.","N","SM21 4500P-B,E",0.0277,"=","",,0.01,"mg/L",1,25,25,,,,,,,,,,,3,"","Waters Department",20,266,"DMM",0.02,0.01,0.005
"Kenai River Water Quality","KWF-Soldotna Bridge","1","07/30/2019 09:32","1194284002","PS","","07/31/2019 16:40","08/05/2019 20:43","MMS10582","MXX32633","E200.2","08/05/2019 10:22","Arsenic","F","7440-38-2","N","EP200.8",0,"U","",,2.5,"ug/L",1,20,50,,,,,,,,,,,3,"","Diss. Metals ICP/MS (Provisional Cert)",17,3,"DSH",5,2.5,1.5
"Kenai River Water Quality","KWF-Soldotna Bridge","1","07/30/2019 09:32","1194284002","PS","","07/31/2019 16:40","08/05/2019 20:43","MMS10582","MXX32633","E200.2","08/05/2019 10:22","Cadmium","F","7440-43-9","N","EP200.8",0,"U","",,0.25,"ug/L",1,20,50,,,,,,,,,,,3,"","Diss. Metals ICP/MS (Provisional Cert)",17,7,"DSH",0.5,0.25,0.15
"Kenai River Water Quality","KWF-Soldotna Bridge","1","07/30/2019 09:32","1194284002","PS","","07/31/2019 16:40","08/05/2019 20:43","MMS10582","MXX32633","E200.2","08/05/2019 10:22","Chromium","F","7440-47-3","N","EP200.8",0,"U","",,1,"ug/L",1,20,50,,,,,,,,,,,3,"","Diss. Metals ICP/MS (Provisional Cert)",17,10,"DSH",2,1,0.8
"Kenai River Water Quality","KWF-Soldotna Bridge","1","07/30/2019 09:32","1194284002","PS","","07/31/2019 16:40","08/05/2019 20:43","MMS10582","MXX32633","E200.2","08/05/2019 10:22","Copper","F","7440-50-8","N","EP200.8",0.493,"J","",,0.5,"ug/L",1,20,50,,,,,,,,,,,3,"","Diss. Metals ICP/MS (Provisional Cert)",17,42,"DSH",1,0.5,0.31
"Kenai River Water Quality","KWF-Soldotna Bridge","1","07/30/2019 09:32","1194284002","PS","","07/31/2019 16:40","08/05/2019 20:43","MMS10582","MXX32633","E200.2","08/05/2019 10:22","Lead","F","7439-92-1","N","EP200.8",0,"U","",,0.1,"ug/L",1,20,50,,,,,,,,,,,3,"","Diss. Metals ICP/MS (Provisional Cert)",17,13,"DSH",0.2,0.1,0.07
"Kenai River Water Quality","KWF-Soldotna Bridge","1","07/30/2019 09:32","1194284002","PS","","07/31/2019 16:40","08/05/2019 20:43","MMS10582","MXX32633","E200.2","08/05/2019 10:22","Zinc","F","7440-66-6","N","EP200.8",0,"U","",,5,"ug/L",1,20,50,,,,,,,,,,,3,"","Diss. Metals ICP/MS (Provisional Cert)",17,32,"DSH",10,5,3.1
"Kenai River Water Quality","KWF-Soldotna Bridge","1","07/30/2019 09:32","1194284002","PS","","07/31/2019 16:40","08/09/2019 14:59","WFI2832","","","","Total Nitrate/Nitrite-N",".","Nitrate+Nitrite","N","SM21 4500NO3-F",0.162,"J","",,0.1,"mg/L",2,5,5,,,,,,,,,,,3,"","Waters Department",20,11,"EWW",0.2,0.1,0.05
"Kenai River Water Quality","KWF-Soldotna Bridge","1","07/30/2019 09:32","1194284002","PS","","07/31/2019 16:40","08/15/2019 11:50","WDA4629","WXX12974","SM21 4500P-B,E","08/14/2019 21:30","Total Phosphorus","T","Total Phosph.","N","SM21 4500P-B,E",0.0079,"J","",,0.01,"mg/L",1,25,25,,,,,,,,,,,3,"","Waters Department",20,266,"DMM",0.02,0.01,0.005
"Kenai River Water Quality","KWF-Soldotna Creek","1","07/30/2019 08:10","1194284003","PS","","07/31/2019 16:40","08/05/2019 20:46","MMS10582","MXX32633","E200.2","08/05/2019 10:22","Arsenic","F","7440-38-2","N","EP200.8",8.67,"=","",,2.5,"ug/L",1,20,50,,,,,,,,,,,3,"","Diss. Metals ICP/MS (Provisional Cert)",17,3,"DSH",5,2.5,1.5
"Kenai River Water Quality","KWF-Soldotna Creek","1","07/30/2019 08:10","1194284003","PS","","07/31/2019 16:40","08/05/2019 20:46","MMS10582","MXX32633","E200.2","08/05/2019 10:22","Cadmium","F","7440-43-9","N","EP200.8",0,"U","",,0.25,"ug/L",1,20,50,,,,,,,,,,,3,"","Diss. Metals ICP/MS (Provisional Cert)",17,7,"DSH",0.5,0.25,0.15
"Kenai River Water Quality","KWF-Soldotna Creek","1","07/30/2019 08:10","1194284003","PS","","07/31/2019 16:40","08/05/2019 20:46","MMS10582","MXX32633","E200.2","08/05/2019 10:22","Chromium","F","7440-47-3","N","EP200.8",0,"U","",,1,"ug/L",1,20,50,,,,,,,,,,,3,"","Diss. Metals ICP/MS (Provisional Cert)",17,10,"DSH",2,1,0.8
"Kenai River Water Quality","KWF-Soldotna Creek","1","07/30/2019 08:10","1194284003","PS","","07/31/2019 16:40","08/05/2019 20:46","MMS10582","MXX32633","E200.2","08/05/2019 10:22","Copper","F","7440-50-8","N","EP200.8",0.424,"J","",,0.5,"ug/L",1,20,50,,,,,,,,,,,3,"","Diss. Metals ICP/MS (Provisional Cert)",17,42,"DSH",1,0.5,0.31
"Kenai River Water Quality","KWF-Soldotna Creek","1","07/30/2019 08:10","1194284003","PS","","07/31/2019 16:40","08/05/2019 20:46","MMS10582","MXX32633","E200.2","08/05/2019 10:22","Lead","F","7439-92-1","N","EP200.8",0,"U","",,0.1,"ug/L",1,20,50,,,,,,,,,,,3,"","Diss. Metals ICP/MS (Provisional Cert)",17,13,"DSH",0.2,0.1,0.07
"Kenai River Water Quality","KWF-Soldotna Creek","1","07/30/2019 08:10","1194284003","PS","","07/31/2019 16:40","08/05/2019 20:46","MMS10582","MXX32633","E200.2","08/05/2019 10:22","Zinc","F","7440-66-6","N","EP200.8",0,"U","",,5,"ug/L",1,20,50,,,,,,,,,,,3,"","Diss. Metals ICP/MS (Provisional Cert)",17,32,"DSH",10,5,3.1
"Kenai River Water Quality","KWF-Soldotna Creek","1","07/30/2019 08:10","1194284003","PS","","07/31/2019 16:40","08/09/2019 15:01","WFI2832","","","","Total Nitrate/Nitrite-N",".","Nitrate+Nitrite","N","SM21 4500NO3-F",0.0852,"J","",,0.1,"mg/L",2,5,5,,,,,,,,,,,3,"","Waters Department",20,11,"EWW",0.2,0.1,0.05
"Kenai River Water Quality","KWF-Soldotna Creek","1","07/30/2019 08:10","1194284003","PS","","07/31/2019 16:40","08/15/2019 11:51","WDA4629","WXX12974","SM21 4500P-B,E","08/14/2019 21:30","Total Phosphorus","T","Total Phosph.","N","SM21 4500P-B,E",0.0751,"=","",,0.01,"mg/L",1,25,25,,,,,,,,,,,3,"","Waters Department",20,266,"DMM",0.02,0.01,0.005
"Kenai River Water Quality","KWF-Swiftwater Park","1","07/30/2019 10:15","1194284004","PS","","07/31/2019 16:40","08/05/2019 20:49","MMS10582","MXX32633","E200.2","08/05/2019 10:22","Arsenic","F","7440-38-2","N","EP200.8",0,"U","",,2.5,"ug/L",1,20,50,,,,,,,,,,,3,"","Diss. Metals ICP/MS (Provisional Cert)",17,3,"DSH",5,2.5,1.5
"Kenai River Water Quality","KWF-Swiftwater Park","1","07/30/2019 10:15","1194284004","PS","","07/31/2019 16:40","08/05/2019 20:49","MMS10582","MXX32633","E200.2","08/05/2019 10:22","Cadmium","F","7440-43-9","N","EP200.8",0,"U","",,0.25,"ug/L",1,20,50,,,,,,,,,,,3,"","Diss. Metals ICP/MS (Provisional Cert)",17,7,"DSH",0.5,0.25,0.15
"Kenai River Water Quality","KWF-Swiftwater Park","1","07/30/2019 10:15","1194284004","PS","","07/31/2019 16:40","08/05/2019 20:49","MMS10582","MXX32633","E200.2","08/05/2019 10:22","Chromium","F","7440-47-3","N","EP200.8",0,"U","",,1,"ug/L",1,20,50,,,,,,,,,,,3,"","Diss. Metals ICP/MS (Provisional Cert)",17,10,"DSH",2,1,0.8
"Kenai River Water Quality","KWF-Swiftwater Park","1","07/30/2019 10:15","1194284004","PS","","07/31/2019 16:40","08/05/2019 20:49","MMS10582","MXX32633","E200.2","08/05/2019 10:22","Copper","F","7440-50-8","N","EP200.8",0.398,"J","",,0.5,"ug/L",1,20,50,,,,,,,,,,,3,"","Diss. Metals ICP/MS (Provisional Cert)",17,42,"DSH",1,0.5,0.31
"Kenai River Water Quality","KWF-Swiftwater Park","1","07/30/2019 10:15","1194284004","PS","","07/31/2019 16:40","08/05/2019 20:49","MMS10582","MXX32633","E200.2","08/05/2019 10:22","Lead","F","7439-92-1","N","EP200.8",0,"U","",,0.1,"ug/L",1,20,50,,,,,,,,,,,3,"","Diss. Metals ICP/MS (Provisional Cert)",17,13,"DSH",0.2,0.1,0.07
"Kenai River Water Quality","KWF-Swiftwater Park","1","07/30/2019 10:15","1194284004","PS","","07/31/2019 16:40","08/05/2019 20:49","MMS10582","MXX32633","E200.2","08/05/2019 10:22","Zinc","F","7440-66-6","N","EP200.8",3.49,"J","",,5,"ug/L",1,20,50,,,,,,,,,,,3,"","Diss. Metals ICP/MS (Provisional Cert)",17,32,"DSH",10,5,3.1
"Kenai River Water Quality","KWF-Swiftwater Park","1","07/30/2019 10:15","1194284004","PS","","07/31/2019 16:40","08/09/2019 15:18","WFI2832","","","","Total Nitrate/Nitrite-N",".","Nitrate+Nitrite","N","SM21 4500NO3-F",0.19,"J","",,0.1,"mg/L",2,5,5,,,,,,,,,,,3,"","Waters Department",20,11,"EWW",0.2,0.1,0.05
