"PROJECT_ID","SAMPLE_ID","MATRIX","COLLECT_DATE","LAB_SAMPLE_ID","SAMPLE_TYPE","LOCATION","REC_DATE","RUN_DATE_TIME","ANL_BATCH","PRP_BATCH","EXTRACTION_CODE","EXTRACTED_DATE","ANALYTE","DISSOLVED","CAS_NUMBER","ANALYTE_FLAG","ANALYTICAL_METHOD",RESULT,"RESULTFLAG","TEXT_RESULT",MDL,REPDL,"UNITS",ANALYTICAL_CUT,INITIAL_WT_VOL,FINAL_VOL,PCT_SOLIDS,TDF,AMOUNT_SPIKED,PERCENT_RECOVERED,REC_LIMIT_LOW,REC_LIMIT_HIGH,INITIAL_CONC,SAMPLE_RPD,RPD_LIMIT_LOW,RPD_LIMIT_HIGH,REP_SIG_DIGS,"ALLOWABLE_LIMIT","ANALYSIS_GROUP",METHOD_ORDER,ANALYTE_ORDER,"ANALYST",LOQ,LOD,DL
"","LCS for HBN 1809428 (WFI/2882)","1","","1571316","LCS","","07/28/2020 18:54","07/28/2020 15:48","WFI2882","","","","Total Nitrate/Nitrite-N",".","Nitrate+Nitrite","N","SM21 4500NO3-F",5,"=","",,0.1,"mg/L",2,5,5,,,5,100,90,110,,,,,3,"","Waters Department",20,11,"EWW",0.2,0.1,0.05
"","LCS for HBN 1809428 (WFI/2882)","1","","1571318","LCS","","07/28/2020 18:54","07/28/2020 16:46","WFI2882","","","","",".","Nitrate","N","SM21 4500NO3-F",2.26,"=","",,0.1,"mg/L",2,5,5,,,2.5,90.2,70,130,,,,,3,"","Waters Department",20,9,"EWW",0.2,0.1,0.05
"","LCS for HBN 1809428 (WFI/2882)","1","","1571318","LCS","","07/28/2020 18:54","07/28/2020 16:46","WFI2882","","","","",".","Nitrite","N","SM21 4500NO3-F",2.55,"=","",,0.1,"mg/L",2,5,5,,,2.5,102,90,110,,,,,3,"","Waters Department",20,10,"EWW",0.2,0.1,0.05
"","LCS for HBN 1809428 (WFI/2882)","1","","1571318","LCS","","07/28/2020 18:54","07/28/2020 16:46","WFI2882","","","","Total Nitrate/Nitrite-N",".","Nitrate+Nitrite","N","SM21 4500NO3-F",4.81,"=","",,0.1,"mg/L",2,5,5,,,5,96.1,90,110,,,,,3,"","Waters Department",20,11,"EWW",0.2,0.1,0.05
"","LCS for HBN 1809804 [WXX/13379","1","","1572635","LCS","","08/04/2020 18:47","08/04/2020 13:45","WDA4825","WXX13379","SM21 4500P-B,E","08/04/2020 11:36","Total Phosphorus","T","Total Phosph.","N","SM21 4500P-B,E",0.208,"=","",,0.02,"mg/L",1,25,25,,,0.2,104,75,125,,,,,3,"","Waters Department",20,266,"EWW",0.04,0.02,0.012
"","LCSD for HBN 1809804 [WXX/1337","1","","1572636","LCSD","","08/04/2020 18:47","08/04/2020 13:46","WDA4825","WXX13379","SM21 4500P-B,E","08/04/2020 11:36","Total Phosphorus","T","Total Phosph.","N","SM21 4500P-B,E",0.205,"=","",,0.02,"mg/L",1,25,25,,,0.2,102,75,125,,1.3,0,25,3,"","Waters Department",20,266,"EWW",0.04,0.02,0.012
"","LLQC for HBN 1809389 [MXX/3348","1","","1571062","LLQC","","07/27/2020 17:30","07/29/2020 14:13","MMS10841","MXX33486","E200.2","07/27/2020 16:10","Arsenic",".","7440-38-2","N","EP200.8",5.15,"=","",,2.5,"ug/L",1,20,50,,,5,103,,,,,,,3,"(<10)","Metals by ICP/MS (Provisional Cert)",15,3,"ACF",5,2.5,1.5
"","LLQC for HBN 1809389 [MXX/3348","1","","1571062","LLQC","","07/27/2020 17:30","07/29/2020 14:13","MMS10841","MXX33486","E200.2","07/27/2020 16:10","Cadmium",".","7440-43-9","N","EP200.8",0.501,"=","",,0.25,"ug/L",1,20,50,,,0.5,100,,,,,,,3,"(<5)","Metals by ICP/MS (Provisional Cert)",15,7,"ACF",0.5,0.25,0.15
"","LLQC for HBN 1809389 [MXX/3348","1","","1571062","LLQC","","07/27/2020 17:30","07/29/2020 14:13","MMS10841","MXX33486","E200.2","07/27/2020 16:10","Chromium",".","7440-47-3","N","EP200.8",1.36,"J","",,1,"ug/L",1,20,50,,,2,68,,,,,,,3,"(<100)","Metals by ICP/MS (Provisional Cert)",15,9,"ACF",2,1,0.8
"","LLQC for HBN 1809389 [MXX/3348","1","","1571062","LLQC","","07/27/2020 17:30","07/29/2020 14:13","MMS10841","MXX33486","E200.2","07/27/2020 16:10","Copper",".","7440-50-8","N","EP200.8",1.04,"=","",,0.5,"ug/L",1,20,50,,,1,104,,,,,,,3,"(<1000)","Metals by ICP/MS (Provisional Cert)",15,11,"ACF",1,0.5,0.31
"","LLQC for HBN 1809389 [MXX/3348","1","","1571062","LLQC","","07/27/2020 17:30","07/29/2020 14:13","MMS10841","MXX33486","E200.2","07/27/2020 16:10","Lead",".","7439-92-1","N","EP200.8",0.212,"=","",,0.1,"ug/L",1,20,50,,,0.2,106,,,,,,,3,"(<15)","Metals by ICP/MS (Provisional Cert)",15,13,"ACF",0.2,0.1,0.07
"","LLQC for HBN 1809389 [MXX/3348","1","","1571062","LLQC","","07/27/2020 17:30","07/29/2020 14:13","MMS10841","MXX33486","E200.2","07/27/2020 16:10","Zinc",".","7440-66-6","N","EP200.8",6.72,"J","",,5,"ug/L",1,20,50,,,5,134,,,,,,,3,"(<5000)","Metals by ICP/MS (Provisional Cert)",15,32,"ACF",10,5,3.1
"","LLQC for HBN 1809428 [WFI/2882","1","","1571266","LLQC","","07/28/2020 18:24","07/28/2020 12:58","WFI2882","","","","",".","Nitrate","N","SM21 4500NO3-F",0,"U","",,0.05,"mg/L",1,5,5,,,0.025,0,,,,,,,3,"","Waters Department",20,9,"EWW",0.1,0.05,0.025
"","LLQC for HBN 1809428 [WFI/2882","1","","1571266","LLQC","","07/28/2020 18:24","07/28/2020 12:58","WFI2882","","","","",".","Nitrite","N","SM21 4500NO3-F",0,"U","",,0.05,"mg/L",1,5,5,,,0.025,0,,,,,,,3,"","Waters Department",20,10,"EWW",0.1,0.05,0.025
"","LLQC for HBN 1809428 [WFI/2882","1","","1571266","LLQC","","07/28/2020 18:24","07/28/2020 12:58","WFI2882","","","","Total Nitrate/Nitrite-N",".","Nitrate+Nitrite","N","SM21 4500NO3-F",0.0439,"J","",,0.05,"mg/L",1,5,5,,,0.05,87.8,,,,,,,3,"","Waters Department",20,11,"EWW",0.1,0.05,0.025
"","MB for HBN 1809389 [MXX/33486]","1","","1571060","MB","","07/27/2020 17:30","07/29/2020 14:16","MMS10841","MXX33486","E200.2","07/27/2020 16:10","Arsenic",".","7440-38-2","N","EP200.8",0,"U","",,2.5,"ug/L",1,20,50,,,,,,,,,,,3,"(<10)","Metals by ICP/MS (Provisional Cert)",15,3,"ACF",5,2.5,1.5
"","MB for HBN 1809389 [MXX/33486]","1","","1571060","MB","","07/27/2020 17:30","07/29/2020 14:16","MMS10841","MXX33486","E200.2","07/27/2020 16:10","Cadmium",".","7440-43-9","N","EP200.8",0,"U","",,0.25,"ug/L",1,20,50,,,,,,,,,,,3,"(<5)","Metals by ICP/MS (Provisional Cert)",15,7,"ACF",0.5,0.25,0.15
"","MB for HBN 1809389 [MXX/33486]","1","","1571060","MB","","07/27/2020 17:30","07/29/2020 14:16","MMS10841","MXX33486","E200.2","07/27/2020 16:10","Chromium",".","7440-47-3","N","EP200.8",0,"U","",,1,"ug/L",1,20,50,,,,,,,,,,,3,"(<100)","Metals by ICP/MS (Provisional Cert)",15,9,"ACF",2,1,0.8
"","MB for HBN 1809389 [MXX/33486]","1","","1571060","MB","","07/27/2020 17:30","07/29/2020 14:16","MMS10841","MXX33486","E200.2","07/27/2020 16:10","Copper",".","7440-50-8","N","EP200.8",0,"U","",,0.5,"ug/L",1,20,50,,,,,,,,,,,3,"(<1000)","Metals by ICP/MS (Provisional Cert)",15,11,"ACF",1,0.5,0.31
"","MB for HBN 1809389 [MXX/33486]","1","","1571060","MB","","07/27/2020 17:30","07/29/2020 14:16","MMS10841","MXX33486","E200.2","07/27/2020 16:10","Lead",".","7439-92-1","N","EP200.8",0,"U","",,0.1,"ug/L",1,20,50,,,,,,,,,,,3,"(<15)","Metals by ICP/MS (Provisional Cert)",15,13,"ACF",0.2,0.1,0.07
"","MB for HBN 1809389 [MXX/33486]","1","","1571060","MB","","07/27/2020 17:30","07/29/2020 14:16","MMS10841","MXX33486","E200.2","07/27/2020 16:10","Zinc",".","7440-66-6","N","EP200.8",0,"U","",,5,"ug/L",1,20,50,,,,,,,,,,,3,"(<5000)","Metals by ICP/MS (Provisional Cert)",15,32,"ACF",10,5,3.1
"","MB for HBN 1809428 (WFI/2882)","1","","1571315","MB","","07/28/2020 18:54","07/28/2020 15:04","WFI2882","","","","",".","Nitrate","N","SM21 4500NO3-F",0,"U","",,0.1,"mg/L",2,5,5,,,,,,,,,,,3,"","Waters Department",20,9,"EWW",0.2,0.1,0.05
"","MB for HBN 1809428 (WFI/2882)","1","","1571315","MB","","07/28/2020 18:54","07/28/2020 15:04","WFI2882","","","","",".","Nitrite","N","SM21 4500NO3-F",0,"U","",,0.1,"mg/L",2,5,5,,,,,,,,,,,3,"","Waters Department",20,10,"EWW",0.2,0.1,0.05
"","MB for HBN 1809428 (WFI/2882)","1","","1571315","MB","","07/28/2020 18:54","07/28/2020 15:04","WFI2882","","","","Total Nitrate/Nitrite-N",".","Nitrate+Nitrite","N","SM21 4500NO3-F",0,"U","",,0.1,"mg/L",2,5,5,,,,,,,,,,,3,"","Waters Department",20,11,"EWW",0.2,0.1,0.05
"","MB for HBN 1809428 (WFI/2882)","1","","1571317","MB","","07/28/2020 18:54","07/28/2020 15:50","WFI2882","","","","",".","Nitrate","N","SM21 4500NO3-F",0,"U","",,0.1,"mg/L",2,5,5,,,,,,,,,,,3,"","Waters Department",20,9,"EWW",0.2,0.1,0.05
"","MB for HBN 1809428 (WFI/2882)","1","","1571317","MB","","07/28/2020 18:54","07/28/2020 15:50","WFI2882","","","","",".","Nitrite","N","SM21 4500NO3-F",0,"U","",,0.1,"mg/L",2,5,5,,,,,,,,,,,3,"","Waters Department",20,10,"EWW",0.2,0.1,0.05
"","MB for HBN 1809428 (WFI/2882)","1","","1571317","MB","","07/28/2020 18:54","07/28/2020 15:50","WFI2882","","","","Total Nitrate/Nitrite-N",".","Nitrate+Nitrite","N","SM21 4500NO3-F",0,"U","",,0.1,"mg/L",2,5,5,,,,,,,,,,,3,"","Waters Department",20,11,"EWW",0.2,0.1,0.05
"","MB for HBN 1809428 (WFI/2882)","1","","1571319","MB","","07/28/2020 18:54","07/28/2020 16:47","WFI2882","","","","",".","Nitrate","N","SM21 4500NO3-F",0,"U","",,0.1,"mg/L",2,5,5,,,,,,,,,,,3,"","Waters Department",20,9,"EWW",0.2,0.1,0.05
"","MB for HBN 1809428 (WFI/2882)","1","","1571319","MB","","07/28/2020 18:54","07/28/2020 16:47","WFI2882","","","","",".","Nitrite","N","SM21 4500NO3-F",0,"U","",,0.1,"mg/L",2,5,5,,,,,,,,,,,3,"","Waters Department",20,10,"EWW",0.2,0.1,0.05
"","MB for HBN 1809428 (WFI/2882)","1","","1571319","MB","","07/28/2020 18:54","07/28/2020 16:47","WFI2882","","","","Total Nitrate/Nitrite-N",".","Nitrate+Nitrite","N","SM21 4500NO3-F",0,"U","",,0.1,"mg/L",2,5,5,,,,,,,,,,,3,"","Waters Department",20,11,"EWW",0.2,0.1,0.05
"","MB for HBN 1809804 [WXX/13379]","1","","1572634","MB","","08/04/2020 18:47","08/04/2020 13:44","WDA4825","WXX13379","SM21 4500P-B,E","08/04/2020 11:36","Total Phosphorus","T","Total Phosph.","N","SM21 4500P-B,E",0,"U","",,0.02,"mg/L",1,25,25,,,,,,,,,,,3,"","Waters Department",20,266,"EWW",0.04,0.02,0.012
"","QCS for HBN 1809428 (WFI/2882)","1","","1571281","QCS","","07/28/2020 18:50","07/28/2020 13:17","WFI2882","","","","",".","Nitrate","N","SM21 4500NO3-F",0.244,"=","",,0.05,"mg/L",1,5,5,,,0.25,97.5,70,130,,,,,3,"","Waters Department",20,9,"EWW",0.1,0.05,0.025
"","QCS for HBN 1809428 (WFI/2882)","1","","1571281","QCS","","07/28/2020 18:50","07/28/2020 13:17","WFI2882","","","","",".","Nitrite","N","SM21 4500NO3-F",0.257,"=","",,0.05,"mg/L",1,5,5,,,0.25,103,90,110,,,,,3,"","Waters Department",20,10,"EWW",0.1,0.05,0.025
"","QCS for HBN 1809428 (WFI/2882)","1","","1571281","QCS","","07/28/2020 18:50","07/28/2020 13:17","WFI2882","","","","Total Nitrate/Nitrite-N",".","Nitrate+Nitrite","N","SM21 4500NO3-F",0.501,"=","",,0.05,"mg/L",1,5,5,,,0.5,100,90,110,,,,,3,"","Waters Department",20,11,"EWW",0.1,0.05,0.025
"","QCS for HBN 1809469 (MMS/10841","1","","1571483","QCS","","07/29/2020 17:26","07/29/2020 11:41","MMS10841","","","","Arsenic",".","7440-38-2","N","EP200.8",123,"=","",,1,"ug/L",1,100,100,,,125,98.7,90,110,,,,,3,"","Metals by ICP/MS (Provisional Cert)",15,3,"ACF",2,1,0.6
"","QCS for HBN 1809469 (MMS/10841","1","","1571483","QCS","","07/29/2020 17:26","07/29/2020 11:41","MMS10841","","","","Cadmium",".","7440-43-9","N","EP200.8",61.2,"=","",,0.1,"ug/L",1,100,100,,,62.5,98,90,110,,,,,3,"","Metals by ICP/MS (Provisional Cert)",15,7,"ACF",0.2,0.1,0.06
"","QCS for HBN 1809469 (MMS/10841","1","","1571483","QCS","","07/29/2020 17:26","07/29/2020 11:41","MMS10841","","","","Chromium",".","7440-47-3","N","EP200.8",127,"=","",,0.4,"ug/L",1,100,100,,,125,102,90,110,,,,,3,"","Metals by ICP/MS (Provisional Cert)",15,9,"ACF",0.8,0.4,0.32
"","QCS for HBN 1809469 (MMS/10841","1","","1571483","QCS","","07/29/2020 17:26","07/29/2020 11:41","MMS10841","","","","Copper",".","7440-50-8","N","EP200.8",125,"=","",,0.2,"ug/L",1,100,100,,,125,99.8,90,110,,,,,3,"","Metals by ICP/MS (Provisional Cert)",15,11,"ACF",0.4,0.2,0.124
"","QCS for HBN 1809469 (MMS/10841","1","","1571483","QCS","","07/29/2020 17:26","07/29/2020 11:41","MMS10841","","","","Lead",".","7439-92-1","N","EP200.8",25.6,"=","",,0.04,"ug/L",1,100,100,,,25,102,90,110,,,,,3,"","Metals by ICP/MS (Provisional Cert)",15,13,"ACF",0.08,0.04,0.028
"","QCS for HBN 1809469 (MMS/10841","1","","1571483","QCS","","07/29/2020 17:26","07/29/2020 11:41","MMS10841","","","","Zinc",".","7440-66-6","N","EP200.8",122,"=","",,2,"ug/L",1,100,100,,,125,97.6,90,110,,,,,3,"","Metals by ICP/MS (Provisional Cert)",15,32,"ACF",4,2,1.24
"","QCS for HBN 1809808 [WDA/4825]","1","","1572654","QCS","","08/04/2020 19:07","08/04/2020 13:41","WDA4825","","","","Total Phosphorus","T","Total Phosph.","N","SM21 4500P-B,E",0.403,"=","",,0.02,"mg/L",1,10,10,,,0.4,101,90,110,,,,,3,"","Waters Department",20,266,"EWW",0.04,0.02,0.012
"Kenai River WQ Monitoring","RM 19 - Slikok Creek","1","07/21/2020 09:45","1203562005","PS","","07/21/2020 16:52","07/28/2020 15:36","WFI2882","","","","Total Nitrate/Nitrite-N",".","Nitrate+Nitrite","N","SM21 4500NO3-F",0.3,"=","",,0.1,"mg/L",2,5,5,,,,,,,,,,,3,"","Waters Department",20,11,"EWW",0.2,0.1,0.05
"Kenai River WQ Monitoring","RM 19 - Slikok Creek","1","07/21/2020 09:45","1203562005","PS","","07/21/2020 16:52","08/04/2020 13:53","WDA4825","WXX13379","SM21 4500P-B,E","08/04/2020 11:36","Total Phosphorus","T","Total Phosph.","N","SM21 4500P-B,E",0.017,"J","",,0.02,"mg/L",1,25,25,,,,,,,,,,,3,"","Waters Department",20,266,"EWW",0.04,0.02,0.012
"Kenai River WQ Monitoring","RM 19 - Slikok Creek","1","07/21/2020 09:45","1203562010","PS","","07/21/2020 16:52","07/29/2020 14:43","MMS10841","MXX33486","E200.2","07/27/2020 16:10","Arsenic","F","7440-38-2","N","EP200.8",2.74,"J","",,2.5,"ug/L",1,20,50,,,,,,,,,,,3,"","Diss. Metals ICP/MS (Provisional Cert)",17,3,"ACF",5,2.5,1.5
"Kenai River WQ Monitoring","RM 19 - Slikok Creek","1","07/21/2020 09:45","1203562010","PS","","07/21/2020 16:52","07/29/2020 14:43","MMS10841","MXX33486","E200.2","07/27/2020 16:10","Cadmium","F","7440-43-9","N","EP200.8",0,"U","",,0.25,"ug/L",1,20,50,,,,,,,,,,,3,"","Diss. Metals ICP/MS (Provisional Cert)",17,7,"ACF",0.5,0.25,0.15
"Kenai River WQ Monitoring","RM 19 - Slikok Creek","1","07/21/2020 09:45","1203562010","PS","","07/21/2020 16:52","07/29/2020 14:43","MMS10841","MXX33486","E200.2","07/27/2020 16:10","Chromium","F","7440-47-3","N","EP200.8",0,"U","",,1,"ug/L",1,20,50,,,,,,,,,,,3,"","Diss. Metals ICP/MS (Provisional Cert)",17,10,"ACF",2,1,0.8
"Kenai River WQ Monitoring","RM 19 - Slikok Creek","1","07/21/2020 09:45","1203562010","PS","","07/21/2020 16:52","07/29/2020 14:43","MMS10841","MXX33486","E200.2","07/27/2020 16:10","Copper","F","7440-50-8","N","EP200.8",0,"U","",,0.5,"ug/L",1,20,50,,,,,,,,,,,3,"","Diss. Metals ICP/MS (Provisional Cert)",17,42,"ACF",1,0.5,0.31
"Kenai River WQ Monitoring","RM 19 - Slikok Creek","1","07/21/2020 09:45","1203562010","PS","","07/21/2020 16:52","07/29/2020 14:43","MMS10841","MXX33486","E200.2","07/27/2020 16:10","Lead","F","7439-92-1","N","EP200.8",0.698,"=","",,0.1,"ug/L",1,20,50,,,,,,,,,,,3,"","Diss. Metals ICP/MS (Provisional Cert)",17,13,"ACF",0.2,0.1,0.07
"Kenai River WQ Monitoring","RM 19 - Slikok Creek","1","07/21/2020 09:45","1203562010","PS","","07/21/2020 16:52","07/29/2020 14:43","MMS10841","MXX33486","E200.2","07/27/2020 16:10","Zinc","F","7440-66-6","N","EP200.8",0,"U","",,5,"ug/L",1,20,50,,,,,,,,,,,3,"","Diss. Metals ICP/MS (Provisional Cert)",17,32,"ACF",10,5,3.1
"Kenai River WQ Monitoring","RM 21 - Soldotna Bridge","1","07/21/2020 08:30","1203562006","PS","","07/21/2020 16:52","07/28/2020 15:37","WFI2882","","","","Total Nitrate/Nitrite-N",".","Nitrate+Nitrite","N","SM21 4500NO3-F",0.183,"J","",,0.1,"mg/L",2,5,5,,,,,,,,,,,3,"","Waters Department",20,11,"EWW",0.2,0.1,0.05
"Kenai River WQ Monitoring","RM 21 - Soldotna Bridge","1","07/21/2020 08:30","1203562006","PS","","07/21/2020 16:52","08/04/2020 13:56","WDA4825","WXX13379","SM21 4500P-B,E","08/04/2020 11:36","Total Phosphorus","T","Total Phosph.","N","SM21 4500P-B,E",0,"U","",,0.02,"mg/L",1,25,25,,,,,,,,,,,3,"","Waters Department",20,266,"EWW",0.04,0.02,0.012
"Kenai River WQ Monitoring","RM 21 - Soldotna Bridge","1","07/21/2020 08:30","1203562011","PS","","07/21/2020 16:52","07/29/2020 14:46","MMS10841","MXX33486","E200.2","07/27/2020 16:10","Arsenic","F","7440-38-2","N","EP200.8",0,"U","",,2.5,"ug/L",1,20,50,,,,,,,,,,,3,"","Diss. Metals ICP/MS (Provisional Cert)",17,3,"ACF",5,2.5,1.5
"Kenai River WQ Monitoring","RM 21 - Soldotna Bridge","1","07/21/2020 08:30","1203562011","PS","","07/21/2020 16:52","07/29/2020 14:46","MMS10841","MXX33486","E200.2","07/27/2020 16:10","Cadmium","F","7440-43-9","N","EP200.8",0,"U","",,0.25,"ug/L",1,20,50,,,,,,,,,,,3,"","Diss. Metals ICP/MS (Provisional Cert)",17,7,"ACF",0.5,0.25,0.15
"Kenai River WQ Monitoring","RM 21 - Soldotna Bridge","1","07/21/2020 08:30","1203562011","PS","","07/21/2020 16:52","07/29/2020 14:46","MMS10841","MXX33486","E200.2","07/27/2020 16:10","Chromium","F","7440-47-3","N","EP200.8",0,"U","",,1,"ug/L",1,20,50,,,,,,,,,,,3,"","Diss. Metals ICP/MS (Provisional Cert)",17,10,"ACF",2,1,0.8
"Kenai River WQ Monitoring","RM 21 - Soldotna Bridge","1","07/21/2020 08:30","1203562011","PS","","07/21/2020 16:52","07/29/2020 14:46","MMS10841","MXX33486","E200.2","07/27/2020 16:10","Copper","F","7440-50-8","N","EP200.8",0.348,"J","",,0.5,"ug/L",1,20,50,,,,,,,,,,,3,"","Diss. Metals ICP/MS (Provisional Cert)",17,42,"ACF",1,0.5,0.31
"Kenai River WQ Monitoring","RM 21 - Soldotna Bridge","1","07/21/2020 08:30","1203562011","PS","","07/21/2020 16:52","07/29/2020 14:46","MMS10841","MXX33486","E200.2","07/27/2020 16:10","Lead","F","7439-92-1","N","EP200.8",0,"U","",,0.1,"ug/L",1,20,50,,,,,,,,,,,3,"","Diss. Metals ICP/MS (Provisional Cert)",17,13,"ACF",0.2,0.1,0.07
"Kenai River WQ Monitoring","RM 21 - Soldotna Bridge","1","07/21/2020 08:30","1203562011","PS","","07/21/2020 16:52","07/29/2020 14:46","MMS10841","MXX33486","E200.2","07/27/2020 16:10","Zinc","F","7440-66-6","N","EP200.8",0,"U","",,5,"ug/L",1,20,50,,,,,,,,,,,3,"","Diss. Metals ICP/MS (Provisional Cert)",17,32,"ACF",10,5,3.1
"Kenai River WQ Monitoring","RM 22 - Soldotna Creek","1","07/21/2020 07:50","1203562007","PS","","07/21/2020 16:52","07/28/2020 15:39","WFI2882","","","","Total Nitrate/Nitrite-N",".","Nitrate+Nitrite","N","SM21 4500NO3-F",0.0982,"J","",,0.1,"mg/L",2,5,5,,,,,,,,,,,3,"","Waters Department",20,11,"EWW",0.2,0.1,0.05
"Kenai River WQ Monitoring","RM 22 - Soldotna Creek","1","07/21/2020 07:50","1203562007","PS","","07/21/2020 16:52","08/04/2020 13:57","WDA4825","WXX13379","SM21 4500P-B,E","08/04/2020 11:36","Total Phosphorus","T","Total Phosph.","N","SM21 4500P-B,E",0.0961,"=","",,0.02,"mg/L",1,25,25,,,,,,,,,,,3,"","Waters Department",20,266,"EWW",0.04,0.02,0.012
"Kenai River WQ Monitoring","RM 22 - Soldotna Creek","1","07/21/2020 07:50","1203562012","PS","","07/21/2020 16:52","07/29/2020 14:49","MMS10841","MXX33486","E200.2","07/27/2020 16:10","Arsenic","F","7440-38-2","N","EP200.8",9.07,"=","",,2.5,"ug/L",1,20,50,,,,,,,,,,,3,"","Diss. Metals ICP/MS (Provisional Cert)",17,3,"ACF",5,2.5,1.5
"Kenai River WQ Monitoring","RM 22 - Soldotna Creek","1","07/21/2020 07:50","1203562012","PS","","07/21/2020 16:52","07/29/2020 14:49","MMS10841","MXX33486","E200.2","07/27/2020 16:10","Cadmium","F","7440-43-9","N","EP200.8",0,"U","",,0.25,"ug/L",1,20,50,,,,,,,,,,,3,"","Diss. Metals ICP/MS (Provisional Cert)",17,7,"ACF",0.5,0.25,0.15
"Kenai River WQ Monitoring","RM 22 - Soldotna Creek","1","07/21/2020 07:50","1203562012","PS","","07/21/2020 16:52","07/29/2020 14:49","MMS10841","MXX33486","E200.2","07/27/2020 16:10","Chromium","F","7440-47-3","N","EP200.8",0,"U","",,1,"ug/L",1,20,50,,,,,,,,,,,3,"","Diss. Metals ICP/MS (Provisional Cert)",17,10,"ACF",2,1,0.8
"Kenai River WQ Monitoring","RM 22 - Soldotna Creek","1","07/21/2020 07:50","1203562012","PS","","07/21/2020 16:52","07/29/2020 14:49","MMS10841","MXX33486","E200.2","07/27/2020 16:10","Copper","F","7440-50-8","N","EP200.8",0,"U","",,0.5,"ug/L",1,20,50,,,,,,,,,,,3,"","Diss. Metals ICP/MS (Provisional Cert)",17,42,"ACF",1,0.5,0.31
"Kenai River WQ Monitoring","RM 22 - Soldotna Creek","1","07/21/2020 07:50","1203562012","PS","","07/21/2020 16:52","07/29/2020 14:49","MMS10841","MXX33486","E200.2","07/27/2020 16:10","Lead","F","7439-92-1","N","EP200.8",0,"U","",,0.1,"ug/L",1,20,50,,,,,,,,,,,3,"","Diss. Metals ICP/MS (Provisional Cert)",17,13,"ACF",0.2,0.1,0.07
"Kenai River WQ Monitoring","RM 22 - Soldotna Creek","1","07/21/2020 07:50","1203562012","PS","","07/21/2020 16:52","07/29/2020 14:49","MMS10841","MXX33486","E200.2","07/27/2020 16:10","Zinc","F","7440-66-6","N","EP200.8",5.52,"J","",,5,"ug/L",1,20,50,,,,,,,,,,,3,"","Diss. Metals ICP/MS (Provisional Cert)",17,32,"ACF",10,5,3.1
"Kenai River WQ Monitoring","RM 23 - Swiftwater park","1","07/21/2020 10:30","1203562008","PS","","07/21/2020 16:52","07/28/2020 15:41","WFI2882","","","","Total Nitrate/Nitrite-N",".","Nitrate+Nitrite","N","SM21 4500NO3-F",0.164,"J","",,0.1,"mg/L",2,5,5,,,,,,,,,,,3,"","Waters Department",20,11,"EWW",0.2,0.1,0.05
"Kenai River WQ Monitoring","RM 23 - Swiftwater park","1","07/21/2020 10:30","1203562008","PS","","07/21/2020 16:52","08/04/2020 13:58","WDA4825","WXX13379","SM21 4500P-B,E","08/04/2020 11:36","Total Phosphorus","T","Total Phosph.","N","SM21 4500P-B,E",0,"U","",,0.02,"mg/L",1,25,25,,,,,,,,,,,3,"","Waters Department",20,266,"EWW",0.04,0.02,0.012
"Kenai River WQ Monitoring","RM 23 - Swiftwater Park","1","07/21/2020 10:30","1203562013","PS","","07/21/2020 16:52","07/29/2020 14:52","MMS10841","MXX33486","E200.2","07/27/2020 16:10","Arsenic","F","7440-38-2","N","EP200.8",0,"U","",,2.5,"ug/L",1,20,50,,,,,,,,,,,3,"","Diss. Metals ICP/MS (Provisional Cert)",17,3,"ACF",5,2.5,1.5
"Kenai River WQ Monitoring","RM 23 - Swiftwater Park","1","07/21/2020 10:30","1203562013","PS","","07/21/2020 16:52","07/29/2020 14:52","MMS10841","MXX33486","E200.2","07/27/2020 16:10","Cadmium","F","7440-43-9","N","EP200.8",0,"U","",,0.25,"ug/L",1,20,50,,,,,,,,,,,3,"","Diss. Metals ICP/MS (Provisional Cert)",17,7,"ACF",0.5,0.25,0.15
"Kenai River WQ Monitoring","RM 23 - Swiftwater Park","1","07/21/2020 10:30","1203562013","PS","","07/21/2020 16:52","07/29/2020 14:52","MMS10841","MXX33486","E200.2","07/27/2020 16:10","Chromium","F","7440-47-3","N","EP200.8",0,"U","",,1,"ug/L",1,20,50,,,,,,,,,,,3,"","Diss. Metals ICP/MS (Provisional Cert)",17,10,"ACF",2,1,0.8
"Kenai River WQ Monitoring","RM 23 - Swiftwater Park","1","07/21/2020 10:30","1203562013","PS","","07/21/2020 16:52","07/29/2020 14:52","MMS10841","MXX33486","E200.2","07/27/2020 16:10","Copper","F","7440-50-8","N","EP200.8",0.359,"J","",,0.5,"ug/L",1,20,50,,,,,,,,,,,3,"","Diss. Metals ICP/MS (Provisional Cert)",17,42,"ACF",1,0.5,0.31
"Kenai River WQ Monitoring","RM 23 - Swiftwater Park","1","07/21/2020 10:30","1203562013","PS","","07/21/2020 16:52","07/29/2020 14:52","MMS10841","MXX33486","E200.2","07/27/2020 16:10","Lead","F","7439-92-1","N","EP200.8",0.53,"=","",,0.1,"ug/L",1,20,50,,,,,,,,,,,3,"","Diss. Metals ICP/MS (Provisional Cert)",17,13,"ACF",0.2,0.1,0.07
